2025-06-27 13:56:50.923 |    63 | {128n + 13}       | {9n + 1}            |13.128.9.1
2025-06-27 13:56:50.923 |    64 | {128n + 52}       | {9n + 4}            |52.128.9.4
2025-06-27 13:56:50.923 |    65 | {128n + 99}       | {9n + 7}            |99.128.9.7
2025-06-27 13:56:50.923 |    66 | {128n + 53}       | {9n + 4}            |53.128.9.4
2025-06-27 13:56:50.923 |    67 | {128n + 12}       | {9n + 1}            |12.128.9.1
2025-06-27 13:56:50.923 |    68 | {128n + 69}       | {9n + 5}            |69.128.9.5
2025-06-27 13:56:50.923 |    69 | {128n + 26}       | {9n + 2}            |26.128.9.2
2025-06-27 13:56:50.923 |    70 | {128n + 8}        | {9n + 1}            |8.128.9.1
2025-06-27 13:56:50.923 |    71 | {108n + 104}      | {8n + 7}            |104.27.2.7
2025-06-27 13:56:50.923 |    72 | {216n + 160}      | {16n + 11}          |160.27.2.11
2025-06-27 13:56:50.923 |    73 | {24n + 16}        | {2n + 1}            |16.12.1.1
2025-06-27 13:56:50.923 |    74 | {48n + 42}        | {4n + 3}            |42.12.1.3
2025-06-27 13:56:50.923 |    75 | {64n + 34}        | {6n + 3}            |34.32.3.3
2025-06-27 13:56:50.923 |    76 | {64n + 13}        | {6n + 1}            |13.32.3.1
2025-06-27 13:56:50.923 |    77 | {64n + 12}        | {6n + 1}            |12.32.3.1
2025-06-27 13:56:50.923 |    78 | {32n + 10}        | {3n + 1}            |10.32.3.1
2025-06-27 13:56:50.923 |    79 | {64n + 35}        | {6n + 3}            |35.32.3.3
2025-06-27 13:56:50.923 |    80 | {32n + 21}        | {3n + 2}            |21.32.3.2
2025-06-27 13:56:50.923 |    81 | {32n + 20}        | {3n + 2}            |20.32.3.2
2025-06-27 13:56:50.923 |    82 | {32n + 8}         | {3n + 1}            |8.32.3.1
2025-06-27 13:56:50.923 |    83 | {162n + 160}      | {16n + 15}          |160.81.8.15
2025-06-27 13:56:50.923 |    84 | {324n + 80}       | {32n + 7}           |80.81.8.7
2025-06-27 13:56:50.923 |    85 | {324n + 284}      | {32n + 27}          |284.81.8.27
2025-06-27 13:56:50.923 |    86 | {36n + 32}        | {4n + 3}            |32.9.1.3
2025-06-27 13:56:50.923 |    87 | {72n + 69}        | {8n + 7}            |69.9.1.7
2025-06-27 13:56:50.923 |    88 | {16n + 10}        | {2n + 1}            |10.8.1.1
2025-06-27 13:56:50.923 |    89 | {8n + 0}          | {1n + 0}            |0.8.1.0
2025-06-27 13:56:50.923 |    90 | {64n + 5}         | {9n + 1}            |5.64.9.1
2025-06-27 13:56:50.923 |    91 | {64n + 13}        | {9n + 2}            |13.64.9.2
2025-06-27 13:56:50.923 |    92 | {64n + 35}        | {9n + 5}            |35.64.9.5
2025-06-27 13:56:50.923 |    93 | {64n + 34}        | {9n + 5}            |34.64.9.5
2025-06-27 13:56:50.923 |    94 | {64n + 26}        | {9n + 4}            |26.64.9.4
2025-06-27 13:56:50.923 |    95 | {64n + 12}        | {9n + 2}            |12.64.9.2
2025-06-27 13:56:50.923 |    96 | {64n + 6}         | {9n + 1}            |6.64.9.1
2025-06-27 13:56:50.923 |    97 | {64n + 4}         | {9n + 1}            |4.64.9.1
2025-06-27 13:56:50.923 |    98 | {54n + 52}        | {8n + 7}            |52.27.4.7
2025-06-27 13:56:50.923 |    99 | {108n + 80}       | {16n + 11}          |80.27.4.11
2025-06-27 13:56:50.923 |   100 | {12n + 8}         | {2n + 1}            |8.6.1.1
2025-06-27 13:56:50.923 |   101 | {24n + 21}        | {4n + 3}            |21.6.1.3
2025-06-27 13:56:50.923 |   102 | {16n + 10}        | {3n + 2}            |10.16.3.2
2025-06-27 13:56:50.923 |   103 | {32n + 17}        | {6n + 3}            |17.16.3.3
2025-06-27 13:56:50.923 |   104 | {32n + 6}         | {6n + 1}            |6.16.3.1
2025-06-27 13:56:50.923 |   105 | {16n + 5}         | {3n + 1}            |5.16.3.1
2025-06-27 13:56:50.923 |   106 | {16n + 4}         | {3n + 1}            |4.16.3.1
2025-06-27 13:56:50.923 |   107 | {81n + 80}        | {16n + 15}          |80.81.16.15
2025-06-27 13:56:50.923 |   108 | {162n + 40}       | {32n + 7}           |40.81.16.7
2025-06-27 13:56:50.923 |   109 | {162n + 142}      | {32n + 27}          |142.81.16.27
2025-06-27 13:56:50.923 |   110 | {72n + 53}        | {16n + 11}          |53.9.2.11
2025-06-27 13:56:50.923 |   111 | {18n + 16}        | {4n + 3}            |16.9.2.3
2025-06-27 13:56:50.923 |   112 | {8n + 5}          | {2n + 1}            |5.4.1.1
2025-06-27 13:56:50.923 |   113 | {32n + 17}        | {9n + 5}            |17.32.9.5
2025-06-27 13:56:50.923 |   114 | {32n + 3}         | {9n + 1}            |3.32.9.1
2025-06-27 13:56:50.923 |   115 | {64n + 46}        | {18n + 13}          |46.32.9.13
2025-06-27 13:56:50.923 |   116 | {64n + 11}        | {18n + 3}           |11.32.9.3
2025-06-27 13:56:50.923 |   117 | {64n + 25}        | {18n + 7}           |25.32.9.7
2025-06-27 13:56:50.923 |   118 | {32n + 6}         | {9n + 2}            |6.32.9.2
2025-06-27 13:56:50.923 |   119 | {32n + 13}        | {9n + 4}            |13.32.9.4
2025-06-27 13:56:50.923 |   120 | {32n + 2}         | {9n + 1}            |2.32.9.1
2025-06-27 13:56:50.923 |   121 | {27n + 26}        | {8n + 7}            |26.27.8.7
2025-06-27 13:56:50.923 |   122 | {54n + 40}        | {16n + 11}          |40.27.8.11
2025-06-27 13:56:50.924 |   123 | {6n + 4}          | {2n + 1}            |4.3.1.1
2025-06-27 13:56:50.924 |   124 | {16n + 3}         | {6n + 1}            |3.8.3.1
2025-06-27 13:56:50.924 |   125 | {8n + 5}          | {3n + 2}            |5.8.3.2
2025-06-27 13:56:50.924 |   126 | {8n + 2}          | {3n + 1}            |2.8.3.1
2025-06-27 13:56:50.924 |   127 | {81n + 40}        | {32n + 15}          |40.81.32.15
2025-06-27 13:56:50.924 |   128 | {81n + 20}        | {32n + 7}           |20.81.32.7
2025-06-27 13:56:50.924 |   129 | {81n + 71}        | {32n + 27}          |71.81.32.27
2025-06-27 13:56:50.924 |   130 | {64n + 23}        | {27n + 10}          |23.64.27.10
2025-06-27 13:56:50.924 |   131 | {64n + 46}        | {27n + 20}          |46.64.27.20
2025-06-27 13:56:50.924 |   132 | {64n + 1}         | {27n + 1}           |1.64.27.1
2025-06-27 13:56:50.924 |   133 | {64n + 11}        | {27n + 5}           |11.64.27.5
2025-06-27 13:56:50.924 |   134 | {64n + 25}        | {27n + 11}          |25.64.27.11
2025-06-27 13:56:50.924 |   135 | {64n + 22}        | {27n + 10}          |22.64.27.10
2025-06-27 13:56:50.924 |   136 | {9n + 8}          | {4n + 3}            |8.9.4.3
2025-06-27 13:56:50.924 |   137 | {2n + 0}          | {1n + 0}            |0.2.1.0
2025-06-27 13:56:50.924 |   138 | {16n + 3}         | {9n + 2}            |3.16.9.2
2025-06-27 13:56:50.924 |   139 | {32n + 23}        | {18n + 13}          |23.16.9.13
2025-06-27 13:56:50.924 |   140 | {16n + 1}         | {9n + 1}            |1.16.9.1
2025-06-27 13:56:50.924 |   141 | {27n + 13}        | {16n + 7}           |13.27.16.7
2025-06-27 13:56:50.924 |   142 | {27n + 20}        | {16n + 11}          |20.27.16.11
2025-06-27 13:56:50.924 |   143 | {3n + 2}          | {2n + 1}            |2.3.2.1
2025-06-27 13:56:50.924 |   144 | {4n + 1}          | {3n + 1}            |1.4.3.1
2025-06-27 13:56:50.924 |   145 | {32n + 23}        | {27n + 20}          |23.32.27.20
2025-06-27 13:56:50.924 |   146 | {32n + 11}        | {27n + 10}          |11.32.27.10
2025-06-27 13:56:50.924 |   147 | {9n + 4}          | {8n + 3}            |4.9.8.3
2025-06-27 13:56:50.924 |   148 | {1n + 0}          | {2n + 0}            |0.1.2.0
2025-06-27 13:56:50.924 |   149 | {2n + 1}          | {6n + 4}            |1.1.3.4
2025-06-27 13:56:50.924 | NEW RULE: {1536n + 1024}

2025-06-27 13:56:50.927 | 1. Iteration (depth = 1, uncertaintyThreshold = 64, rootSubsetCount = 1, nodeCount = 2, transposCount = 0, subsetCount = 150, modChecks = 231, dirCount = 150, remainingNaturalsSize = 1):
2025-06-27 13:56:50.927 | {1n + 0}



2025-06-27 13:56:50.928 | NEW RULE: {24n + 19}

2025-06-27 13:56:50.928 | 2. Iteration (depth = 1, uncertaintyThreshold = 64, rootSubsetCount = 4, nodeCount = 2, transposCount = 0, subsetCount = 17, modChecks = 607, dirCount = 150, remainingNaturalsSize = 0,13541666666666666):
2025-06-27 13:56:50.928 | {12n + 7}
2025-06-27 13:56:50.928 | {48n + 15}
2025-06-27 13:56:50.928 | {48n + 27}
2025-06-27 13:56:50.928 | {96n + 39}



2025-06-27 13:56:50.928 | NEW RULE: {192n + 7}
2025-06-27 13:56:50.928 | NEW RULE: {192n + 135}

2025-06-27 13:56:50.929 | 3. Iteration (depth = 1, uncertaintyThreshold = 192, rootSubsetCount = 4, nodeCount = 2, transposCount = 0, subsetCount = 14, modChecks = 662, dirCount = 150, remainingNaturalsSize = 0,09375):
2025-06-27 13:56:50.929 | {24n + 7}
2025-06-27 13:56:50.929 | {48n + 15}
2025-06-27 13:56:50.929 | {48n + 27}
2025-06-27 13:56:50.929 | {96n + 39}



2025-06-27 13:56:50.930 | NEW RULE: {1728n + 607}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 823}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 1423}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 1639}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 127}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 343}
2025-06-27 13:56:50.930 | NEW RULE: {1728n + 175}

2025-06-27 13:56:50.930 | 4. Iteration (depth = 1, uncertaintyThreshold = 1728, rootSubsetCount = 10, nodeCount = 2, transposCount = 0, subsetCount = 43, modChecks = 3376, dirCount = 150, remainingNaturalsSize = 0,08333333333333331):
2025-06-27 13:56:50.930 | {192n + 31}
2025-06-27 13:56:50.930 | {192n + 55}
2025-06-27 13:56:50.930 | {192n + 79}
2025-06-27 13:56:50.930 | {192n + 103}
2025-06-27 13:56:50.930 | {192n + 127}
2025-06-27 13:56:50.930 | {192n + 151}
2025-06-27 13:56:50.930 | {192n + 175}
2025-06-27 13:56:50.930 | {48n + 15}
2025-06-27 13:56:50.930 | {48n + 27}
2025-06-27 13:56:50.930 | {192n + 39}



2025-06-27 13:56:50.941 | NEW RULE: {1728n + 31}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 1183}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 247}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 1399}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 463}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 1039}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 1615}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 103}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 679}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 1255}
2025-06-27 13:56:50.941 | NEW RULE: {1728n + 319}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 895}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 1471}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 535}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 1111}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 1687}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 751}
2025-06-27 13:56:50.942 | NEW RULE: {1728n + 1327}

2025-06-27 13:56:50.942 | 5. Iteration (depth = 1, uncertaintyThreshold = 1728, rootSubsetCount = 59, nodeCount = 2, transposCount = 0, subsetCount = 195, modChecks = 9777, dirCount = 150, remainingNaturalsSize = 0,07928240740740737):
2025-06-27 13:56:50.942 | {1728n + 31}
2025-06-27 13:56:50.942 | {1728n + 223}
2025-06-27 13:56:50.942 | {1728n + 415}
2025-06-27 13:56:50.942 | {1728n + 799}
2025-06-27 13:56:50.942 | {1728n + 991}
2025-06-27 13:56:50.942 | {1728n + 1183}
2025-06-27 13:56:50.943 | {1728n + 1375}
2025-06-27 13:56:50.943 | {1728n + 1567}
2025-06-27 13:56:50.943 | {1728n + 55}
2025-06-27 13:56:50.943 | {1728n + 247}
2025-06-27 13:56:50.943 | {1728n + 439}
2025-06-27 13:56:50.943 | {1728n + 631}
2025-06-27 13:56:50.943 | {1728n + 1015}
2025-06-27 13:56:50.943 | {1728n + 1207}
2025-06-27 13:56:50.943 | {1728n + 1399}
2025-06-27 13:56:50.943 | {1728n + 1591}
2025-06-27 13:56:50.943 | {1728n + 79}
2025-06-27 13:56:50.943 | {1728n + 271}
2025-06-27 13:56:50.943 | {1728n + 463}
2025-06-27 13:56:50.943 | {1728n + 655}
2025-06-27 13:56:50.943 | {1728n + 847}
2025-06-27 13:56:50.943 | {1728n + 1039}
2025-06-27 13:56:50.943 | {1728n + 1231}
2025-06-27 13:56:50.943 | {1728n + 1615}
2025-06-27 13:56:50.943 | {1728n + 103}
2025-06-27 13:56:50.943 | {1728n + 295}
2025-06-27 13:56:50.943 | {1728n + 487}
2025-06-27 13:56:50.943 | {1728n + 679}
2025-06-27 13:56:50.943 | {1728n + 871}
2025-06-27 13:56:50.943 | {1728n + 1063}
2025-06-27 13:56:50.943 | {1728n + 1255}
2025-06-27 13:56:50.943 | {1728n + 1447}
2025-06-27 13:56:50.943 | {1728n + 319}
2025-06-27 13:56:50.943 | {1728n + 511}
2025-06-27 13:56:50.943 | {1728n + 703}
2025-06-27 13:56:50.943 | {1728n + 895}
2025-06-27 13:56:50.943 | {1728n + 1087}
2025-06-27 13:56:50.943 | {1728n + 1279}
2025-06-27 13:56:50.943 | {1728n + 1471}
2025-06-27 13:56:50.943 | {1728n + 1663}
2025-06-27 13:56:50.943 | {1728n + 151}
2025-06-27 13:56:50.943 | {1728n + 535}
2025-06-27 13:56:50.943 | {1728n + 727}
2025-06-27 13:56:50.943 | {1728n + 919}
2025-06-27 13:56:50.943 | {1728n + 1111}
2025-06-27 13:56:50.943 | {1728n + 1303}
2025-06-27 13:56:50.943 | {1728n + 1495}
2025-06-27 13:56:50.943 | {1728n + 1687}
2025-06-27 13:56:50.943 | {1728n + 367}
2025-06-27 13:56:50.943 | {1728n + 559}
2025-06-27 13:56:50.943 | {1728n + 751}
2025-06-27 13:56:50.943 | {1728n + 943}
2025-06-27 13:56:50.943 | {1728n + 1135}
2025-06-27 13:56:50.943 | {1728n + 1327}
2025-06-27 13:56:50.943 | {1728n + 1519}
2025-06-27 13:56:50.943 | {1728n + 1711}
2025-06-27 13:56:50.943 | {48n + 15}
2025-06-27 13:56:50.943 | {48n + 27}
2025-06-27 13:56:50.943 | {192n + 39}



2025-06-27 13:56:50.946 | NEW RULE: {1728n + 55}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 439}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 631}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 1015}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 1207}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 1591}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 151}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 727}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 919}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 1303}
2025-06-27 13:56:50.946 | NEW RULE: {1728n + 1495}

2025-06-27 13:56:50.946 | 6. Iteration (depth = 1, uncertaintyThreshold = 1728, rootSubsetCount = 41, nodeCount = 4, transposCount = 0, subsetCount = 118, modChecks = 6557, dirCount = 150, remainingNaturalsSize = 0,06886574074074071):
2025-06-27 13:56:50.946 | {1728n + 223}
2025-06-27 13:56:50.946 | {1728n + 415}
2025-06-27 13:56:50.946 | {1728n + 799}
2025-06-27 13:56:50.946 | {1728n + 991}
2025-06-27 13:56:50.946 | {1728n + 1375}
2025-06-27 13:56:50.946 | {1728n + 1567}
2025-06-27 13:56:50.946 | {1728n + 55}
2025-06-27 13:56:50.946 | {1728n + 439}
2025-06-27 13:56:50.946 | {1728n + 631}
2025-06-27 13:56:50.946 | {1728n + 1015}
2025-06-27 13:56:50.946 | {1728n + 1207}
2025-06-27 13:56:50.946 | {1728n + 1591}
2025-06-27 13:56:50.946 | {1728n + 79}
2025-06-27 13:56:50.946 | {1728n + 271}
2025-06-27 13:56:50.946 | {1728n + 655}
2025-06-27 13:56:50.946 | {1728n + 847}
2025-06-27 13:56:50.946 | {1728n + 1231}
2025-06-27 13:56:50.946 | {1728n + 295}
2025-06-27 13:56:50.946 | {1728n + 487}
2025-06-27 13:56:50.946 | {1728n + 871}
2025-06-27 13:56:50.946 | {1728n + 1063}
2025-06-27 13:56:50.946 | {1728n + 1447}
2025-06-27 13:56:50.946 | {1728n + 511}
2025-06-27 13:56:50.946 | {1728n + 703}
2025-06-27 13:56:50.946 | {1728n + 1087}
2025-06-27 13:56:50.946 | {1728n + 1279}
2025-06-27 13:56:50.946 | {1728n + 1663}
2025-06-27 13:56:50.946 | {1728n + 151}
2025-06-27 13:56:50.946 | {1728n + 727}
2025-06-27 13:56:50.946 | {1728n + 919}
2025-06-27 13:56:50.946 | {1728n + 1303}
2025-06-27 13:56:50.946 | {1728n + 1495}
2025-06-27 13:56:50.946 | {1728n + 367}
2025-06-27 13:56:50.946 | {1728n + 559}
2025-06-27 13:56:50.946 | {1728n + 943}
2025-06-27 13:56:50.946 | {1728n + 1135}
2025-06-27 13:56:50.946 | {1728n + 1519}
2025-06-27 13:56:50.946 | {1728n + 1711}
2025-06-27 13:56:50.946 | {48n + 15}
2025-06-27 13:56:50.946 | {48n + 27}
2025-06-27 13:56:50.946 | {192n + 39}



2025-06-27 13:56:50.948 | NEW RULE: {5184n + 4015}

2025-06-27 13:56:50.948 | 7. Iteration (depth = 1, uncertaintyThreshold = 5184, rootSubsetCount = 30, nodeCount = 4, transposCount = 0, subsetCount = 64, modChecks = 4580, dirCount = 150, remainingNaturalsSize = 0,06249999999999999):
2025-06-27 13:56:50.948 | {1728n + 223}
2025-06-27 13:56:50.948 | {1728n + 415}
2025-06-27 13:56:50.948 | {1728n + 799}
2025-06-27 13:56:50.948 | {1728n + 991}
2025-06-27 13:56:50.948 | {1728n + 1375}
2025-06-27 13:56:50.948 | {1728n + 1567}
2025-06-27 13:56:50.948 | {1728n + 79}
2025-06-27 13:56:50.948 | {1728n + 271}
2025-06-27 13:56:50.948 | {1728n + 655}
2025-06-27 13:56:50.948 | {1728n + 847}
2025-06-27 13:56:50.948 | {1728n + 1231}
2025-06-27 13:56:50.948 | {1728n + 295}
2025-06-27 13:56:50.948 | {1728n + 487}
2025-06-27 13:56:50.948 | {1728n + 871}
2025-06-27 13:56:50.948 | {1728n + 1063}
2025-06-27 13:56:50.948 | {1728n + 1447}
2025-06-27 13:56:50.948 | {1728n + 511}
2025-06-27 13:56:50.948 | {1728n + 703}
2025-06-27 13:56:50.948 | {1728n + 1087}
2025-06-27 13:56:50.948 | {1728n + 1279}
2025-06-27 13:56:50.948 | {1728n + 1663}
2025-06-27 13:56:50.948 | {1728n + 367}
2025-06-27 13:56:50.948 | {1728n + 559}
2025-06-27 13:56:50.948 | {1728n + 943}
2025-06-27 13:56:50.948 | {1728n + 1135}
2025-06-27 13:56:50.948 | {1728n + 1519}
2025-06-27 13:56:50.948 | {1728n + 1711}
2025-06-27 13:56:50.948 | {48n + 15}
2025-06-27 13:56:50.948 | {48n + 27}
2025-06-27 13:56:50.949 | {192n + 39}



2025-06-27 13:56:50.951 | NEW RULE: {192n + 27}

2025-06-27 13:56:50.951 | 8. Iteration (depth = 1, uncertaintyThreshold = 5184, rootSubsetCount = 31, nodeCount = 4, transposCount = 0, subsetCount = 65, modChecks = 4778, dirCount = 150, remainingNaturalsSize = 0,06230709876543209):
2025-06-27 13:56:50.951 | {1728n + 223}
2025-06-27 13:56:50.951 | {1728n + 415}
2025-06-27 13:56:50.951 | {1728n + 799}
2025-06-27 13:56:50.951 | {1728n + 991}
2025-06-27 13:56:50.951 | {1728n + 1375}
2025-06-27 13:56:50.951 | {1728n + 1567}
2025-06-27 13:56:50.951 | {1728n + 79}
2025-06-27 13:56:50.951 | {1728n + 271}
2025-06-27 13:56:50.951 | {1728n + 655}
2025-06-27 13:56:50.951 | {1728n + 847}
2025-06-27 13:56:50.951 | {1728n + 1231}
2025-06-27 13:56:50.951 | {1728n + 295}
2025-06-27 13:56:50.951 | {1728n + 487}
2025-06-27 13:56:50.951 | {1728n + 871}
2025-06-27 13:56:50.951 | {1728n + 1063}
2025-06-27 13:56:50.951 | {1728n + 1447}
2025-06-27 13:56:50.951 | {1728n + 511}
2025-06-27 13:56:50.951 | {1728n + 703}
2025-06-27 13:56:50.951 | {1728n + 1087}
2025-06-27 13:56:50.951 | {1728n + 1279}
2025-06-27 13:56:50.951 | {1728n + 1663}
2025-06-27 13:56:50.951 | {1728n + 367}
2025-06-27 13:56:50.952 | {5184n + 559}
2025-06-27 13:56:50.952 | {5184n + 2287}
2025-06-27 13:56:50.952 | {1728n + 943}
2025-06-27 13:56:50.952 | {1728n + 1135}
